,client_id,reconnections,lat_mean,lat_max,lat_min,total_msgs,out_msgs,in_msgs,lost_msgs,active_time,rtt_rmse,opt_rate,discovery_rmse,discovery_rate
29,207082401,1,0.785,1.0,0.72,1398,699,699,0,527,0.299,0.0,0.07,0.0
30,208812001,1,3.046,3.0,0.65,368,184,184,0,133,4.904,0.0,0.0,0.0
32,210919601,1,0.801,1.0,0.652,618,309,309,0,225,0.306,0.0,0.0,0.0
33,212667701,1,1.654,2.0,0.904,1584,792,792,0,593,2.01,0.0,0.253,0.0
34,212769701,1,1.011,1.0,0.904,376,188,188,0,140,0.722,0.0,0.253,0.0
35,214367601,1,0.932,1.0,0.65,326,163,163,0,119,0.573,0.0,0.0,0.0
36,217649401,1,1.8,4.0,0.779,1586,793,793,0,590,3.215,0.0,0.757,0.0
37,217764201,161,1.588,2.0,0.904,2728,1444,1284,160,509,1.884,0.0,1.006,0.0
38,218303001,1,0.776,1.0,0.683,1612,806,806,0,594,0.286,0.0,0.033,0.0
39,218688101,1,1.799,3.0,0.65,1330,665,665,0,482,2.887,0.0,0.0,0.0
40,219468301,1,1.655,2.0,0.651,1468,734,734,0,544,2.011,0.0,0.001,0.0
41,219511701,492,1.615,2.0,0.903,6271,3381,2890,491,530,1.781,0.0,1.004,0.0
42,219900501,1,0.881,1.0,0.73,1142,571,571,0,426,0.468,0.0,0.079,0.0
43,220699801,1,0.954,1.0,0.65,654,327,327,0,236,0.631,0.0,0.0,0.0
44,220961301,1,0.85,1.0,0.735,82,41,41,0,24,0.406,0.0,0.085,0.0
45,222570001,1,1.652,2.0,0.651,782,391,391,0,293,2.009,0.0,0.001,0.0
46,222993101,319,1.484,2.0,0.651,4242,2280,1962,318,595,1.591,0.0,1.005,0.0
47,223048501,1,0.895,1.0,0.804,676,338,338,0,249,0.501,0.0,0.154,0.0
48,223120401,1,0.776,1.0,0.701,1582,791,791,0,591,0.286,0.0,0.07,0.0
49,223856401,1,0.651,1.0,0.65,958,479,479,0,350,0.0,1.0,0.0,1.0
50,224397101,1,2.426,4.0,0.73,942,471,471,0,352,4.129,0.0,0.08,0.0
51,226600001,1,2.026,5.0,0.715,1214,607,607,0,451,3.764,0.0,0.064,0.0
52,231526101,724,1.656,2.0,0.904,8461,4592,3869,723,591,2.003,0.0,1.006,0.0
53,232198601,171,1.812,3.0,0.752,2460,1315,1145,170,565,1.485,0.0,2.501,0.0
55,235994101,1,0.696,1.0,0.65,519,260,259,1,194,0.092,0.0,0.0,0.0
56,236937001,1,3.577,4.0,1.029,140,70,70,0,47,5.967,0.0,0.378,0.0
57,240029901,1,1.839,3.0,0.903,1558,779,779,0,591,3.194,0.0,0.504,0.0
58,240989701,1,0.86,1.0,0.651,542,271,271,0,203,0.428,0.0,0.0,0.0
59,242921301,1,0.967,1.0,0.728,284,142,142,0,104,0.641,0.0,0.078,0.0
60,245740201,66,1.735,4.0,0.853,1957,1011,946,65,592,1.907,0.0,2.988,0.0
63,253529101,1,1.642,4.0,0.65,1610,805,805,0,596,2.478,0.0,0.0,0.0
64,256334601,1,2.141,2.0,0.651,506,253,253,0,181,3.001,0.0,0.0,0.0
65,257051801,1,0.826,1.0,0.652,1628,814,814,0,595,0.399,0.0,0.001,0.0
66,257872901,1,0.9,1.0,0.721,210,105,105,0,75,0.502,0.0,0.07,0.0
67,259827801,1,0.851,1.0,0.752,1412,706,706,0,519,0.409,0.0,0.101,0.0
68,261217901,1,1.637,2.0,0.652,190,95,95,0,66,2.001,0.0,0.001,0.0
70,263181301,1,0.951,1.0,0.651,322,161,161,0,115,0.62,0.0,0.0,0.0
71,266876301,1,0.848,1.0,0.651,922,461,461,0,338,0.412,0.0,0.0,0.0
72,267044101,1,0.777,1.0,0.701,1574,787,787,0,591,0.288,0.0,0.136,0.0
73,267411001,1,3.075,3.0,0.752,672,336,336,0,245,4.913,0.0,0.101,0.0
74,268164901,180,1.653,2.0,0.903,2583,1381,1202,179,366,2.009,0.0,1.003,0.0
75,268192501,1,1.731,5.0,0.714,1596,798,798,0,595,3.297,0.0,0.145,0.0
76,269306201,1,0.883,1.0,0.652,1118,559,559,0,421,0.472,0.0,0.001,0.0
77,270552801,1,0.839,1.0,0.65,1293,647,646,1,484,0.425,0.0,0.0,0.0
78,270862901,1,3.234,5.0,0.651,518,259,259,0,191,5.658,0.0,0.001,0.0
80,271501201,1,2.105,4.0,0.653,1214,607,607,0,449,3.65,0.0,0.002,0.0
81,271671501,1,0.867,1.0,0.752,1074,537,537,0,404,0.464,0.0,0.303,0.0
82,273687001,1,0.724,1.0,0.651,28,14,14,0,5,0.189,0.0,0.0,0.0
83,274252701,1,1.652,2.0,0.651,1612,806,806,0,595,2.008,0.0,0.001,0.0
84,275473701,1,1.049,1.0,0.714,240,120,120,0,88,0.804,0.0,0.063,0.0
85,282893001,782,1.656,2.0,0.904,9197,4989,4208,781,590,1.907,0.0,1.006,0.0
86,283237601,1,1.0,1.0,0.65,448,224,224,0,158,0.709,0.0,0.0,1.0
88,285373201,1,0.883,1.0,0.783,954,477,477,0,353,0.49,0.0,0.253,0.0
89,285391201,1,0.989,1.0,0.65,206,103,103,0,71,0.699,0.0,0.0,0.0
90,287074901,1,1.651,2.0,0.651,1588,794,794,0,593,2.007,0.0,0.0,0.0
91,287392801,1,0.808,1.0,0.651,1608,804,804,0,596,0.385,0.0,0.0,0.0
92,287882201,1,1.195,2.0,0.651,1406,703,703,0,524,1.457,0.0,0.001,0.0
94,291918801,1,0.755,1.0,0.704,1228,614,614,0,456,0.231,0.0,0.054,0.0
95,294077501,1,0.887,1.0,0.753,1050,525,525,0,391,0.514,0.0,0.102,0.0
96,294851801,1,0.824,1.0,0.697,1604,802,802,0,594,0.425,0.0,0.047,0.0
97,295786301,1,2.49,4.0,0.731,910,455,455,0,336,4.238,0.0,0.08,0.0
98,295832401,1,0.691,1.0,0.65,594,297,297,0,220,0.087,0.0,0.0,0.0
99,296967301,1,1.499,2.0,0.65,1592,796,796,0,592,1.833,0.1,0.0,1.0
100,297260101,1,0.877,1.0,0.728,568,284,284,0,208,0.495,0.0,0.078,0.0
101,298719001,1,0.866,1.0,0.65,476,238,238,0,175,0.441,0.0,0.0,0.0
102,303018401,1,1.798,4.0,0.73,1590,795,795,0,591,3.199,0.0,0.08,0.0
103,303502201,391,1.656,2.0,0.904,4664,2527,2137,390,583,2.01,0.0,1.006,0.0
104,305705001,501,2.156,2.0,1.155,5698,3099,2599,500,591,3.009,0.0,1.506,0.0
105,311266501,1,0.818,1.0,0.686,1596,798,798,0,593,0.368,0.0,0.036,0.0
106,312987901,1,0.858,1.0,0.651,1600,800,800,0,595,0.465,0.0,0.0,1.0
107,313099201,1,0.938,1.0,0.729,1252,626,626,0,468,0.631,0.0,0.078,0.0
108,313599001,1,2.268,3.0,0.903,882,441,441,0,320,3.564,0.0,0.253,0.0
109,314610001,1,0.903,1.0,0.819,806,403,403,0,295,0.524,0.0,0.303,0.0
110,316062301,1,0.777,1.0,0.686,1242,621,621,0,463,0.337,0.0,0.036,0.0
111,317049401,1,1.083,1.0,0.651,470,235,235,0,170,0.874,0.0,0.0,0.0
112,319360201,1,0.895,1.0,0.787,264,132,132,0,97,0.492,0.0,0.136,0.0
113,321259701,1,0.934,1.0,0.82,578,289,289,0,212,0.576,0.0,0.169,0.0
114,323653801,1,0.819,1.0,0.728,1600,800,800,0,591,0.37,0.0,0.078,0.0
115,323793801,1,0.842,1.0,0.729,734,367,367,0,271,0.437,0.0,0.078,0.0
116,324962901,1,2.167,4.0,0.73,1136,568,568,0,427,3.743,0.0,0.08,0.0
117,325995301,1,1.868,3.0,0.903,1608,804,804,0,590,3.244,0.0,0.504,0.0
118,328599801,1,1.651,2.0,0.65,1594,797,797,0,595,2.007,0.0,0.0,0.0
119,328792801,1,0.736,1.0,0.65,1608,804,804,0,596,0.204,0.0,0.0,0.0
120,331554501,1,0.842,1.0,0.65,718,359,359,0,262,0.397,0.0,0.0,0.0
122,333665401,1,0.819,1.0,0.728,1574,787,787,0,591,0.369,0.0,0.101,0.0
124,340860901,1,1.651,2.0,0.651,1232,616,616,0,458,2.008,0.0,0.001,0.0
125,340955901,1,0.819,1.0,0.741,944,472,472,0,348,0.358,0.0,0.136,0.0
126,341378901,1,1.536,2.0,0.651,860,430,430,0,318,1.857,0.0,0.001,0.0
127,342463701,1,2.077,4.0,0.652,1218,609,609,0,458,3.611,0.0,0.002,0.0
128,342552501,1,0.977,1.0,0.819,608,304,304,0,223,0.662,0.0,0.169,0.0
129,344386601,1,0.791,1.0,0.735,726,363,363,0,266,0.289,0.0,0.119,0.0
130,345126301,1,3.724,4.0,0.652,332,166,166,0,122,6.295,0.0,0.002,0.0
131,345397901,1,2.383,5.0,0.651,914,457,457,0,340,4.325,0.0,0.001,0.0
132,346006301,1,0.888,1.0,0.836,1098,549,549,0,402,0.479,0.0,0.185,0.0
133,347058701,695,2.156,2.0,1.154,7854,4274,3580,694,592,3.003,0.0,1.506,0.0
134,348560401,1,0.795,1.0,0.651,1618,809,809,0,596,0.289,0.0,0.001,0.0
135,348606901,1,0.889,1.0,0.687,1586,793,793,0,590,0.56,0.0,0.184,0.0
136,351329101,1,1.716,5.0,0.651,1588,794,794,0,596,3.254,0.0,0.001,0.0
137,353021501,1,0.931,1.0,0.867,452,226,226,0,161,0.562,0.0,0.217,0.0
139,356373201,1,2.153,2.0,0.651,1404,702,702,0,525,3.009,0.0,0.0,0.0
141,360465001,1,2.152,2.0,0.65,1606,803,803,0,596,3.009,0.0,0.0,0.0
142,364627301,1,0.836,1.0,0.714,1594,797,797,0,591,0.439,0.0,0.063,0.0
143,365969701,1,0.799,1.0,0.728,1594,797,797,0,592,0.332,0.0,0.078,0.0
144,368897601,1,1.08,1.0,0.903,517,259,258,1,189,0.864,0.0,0.253,0.0
145,370070501,1,0.833,1.0,0.688,1534,767,767,0,571,0.407,0.0,0.079,0.0
146,373885001,1,2.899,4.0,0.73,652,326,326,0,240,4.884,0.0,0.08,0.0
147,376055601,1,4.612,5.0,1.281,206,103,103,0,70,7.996,0.0,0.63,0.0
148,378981801,1,2.14,2.0,0.651,359,180,179,1,126,3.004,0.0,0.0,0.0
149,380010101,1,0.999,1.0,0.651,68,34,34,0,20,0.76,0.0,0.0,0.0
150,380172301,1,0.839,1.0,0.752,1570,785,785,0,590,0.391,0.0,0.101,0.0
151,385043601,402,0.651,1.0,0.651,5051,2726,2325,401,564,0.001,0.0,0.001,0.0
152,386517601,1,1.75,4.0,0.65,1425,713,712,1,529,2.644,0.0,0.0,0.0
154,389872601,1,0.736,1.0,0.677,1562,781,781,0,591,0.203,0.0,0.158,0.0
155,395191801,1,1.648,2.0,0.65,1322,661,661,0,493,2.003,0.0,0.0,1.0
156,395575601,1,0.862,1.0,0.723,1160,580,580,0,418,0.457,0.0,0.101,0.0
157,398396501,1,0.818,1.0,0.728,1586,793,793,0,592,0.367,0.0,0.078,0.0
159,398553001,1,0.708,1.0,0.65,1600,800,800,0,595,0.132,0.0,0.0,0.0
161,400578401,1,0.901,1.0,0.652,840,420,420,0,309,0.505,0.0,0.001,0.0
162,401584801,1,0.817,1.0,0.651,1626,813,813,0,595,0.366,0.0,0.0,0.0
163,401846601,1,1.01,1.0,0.728,836,418,418,0,312,0.743,0.0,0.078,0.0
164,402248101,1,0.776,1.0,0.683,1592,796,796,0,595,0.287,0.0,0.033,0.0
166,406566101,1,0.824,1.0,0.697,1606,803,803,0,593,0.424,0.0,0.102,0.0
167,406603701,1,0.832,1.0,0.651,1604,802,802,0,596,0.432,0.0,0.0,0.0
168,408721401,161,2.155,2.0,1.154,2064,1112,952,160,375,3.01,0.0,1.506,0.0
169,408855301,1,0.845,1.0,0.777,1186,593,593,0,441,0.413,0.0,0.154,0.0
170,409305601,1,2.565,3.0,0.65,900,450,450,0,334,4.241,0.0,0.0,0.0
171,409319701,1,0.798,1.0,0.728,1602,801,801,0,592,0.33,0.0,0.127,0.0
172,409470301,1,1.801,4.0,0.779,1590,795,795,0,590,3.213,0.0,0.757,0.0
173,410577001,242,2.156,2.0,1.155,3283,1762,1521,241,595,3.011,0.0,1.506,0.0
174,410979301,1,0.912,1.0,0.651,1426,713,713,0,532,0.592,0.0,0.0,0.0
175,411238201,1,0.874,1.0,0.752,1470,735,735,0,539,0.486,0.0,0.101,0.0
176,412116801,1,0.814,1.0,0.704,422,211,211,0,152,0.331,0.0,0.054,0.0
177,412341901,1,0.651,1.0,0.651,817,409,408,1,300,0.001,0.0,0.001,0.0
179,416619601,1,0.902,1.0,0.65,600,300,300,0,221,0.517,0.0,0.0,0.0
180,416927301,1,3.144,3.0,1.656,350,175,175,0,121,5.006,0.0,1.005,0.0
181,417545801,1,0.808,1.0,0.672,1624,812,812,0,594,0.384,0.0,0.072,0.0
182,417865101,1,0.984,1.0,0.729,226,113,113,0,82,0.672,0.0,0.078,0.0
183,418308401,1,1.794,5.0,0.796,1518,759,759,0,560,3.387,0.0,0.63,0.0
184,418401701,1,0.837,1.0,0.65,1590,795,795,0,594,0.388,0.0,0.0,0.0
185,419089101,1,2.184,4.0,1.029,858,429,429,0,319,3.33,0.0,0.378,0.0
186,421152101,1,2.408,4.0,1.093,956,478,478,0,359,4.101,0.0,0.578,0.0
188,424387101,1,0.902,1.0,0.777,458,229,229,0,166,0.505,0.0,0.127,0.0
189,428923101,1,1.645,2.0,0.651,334,167,167,0,121,2.006,0.0,0.001,0.0
190,430884601,1,0.838,1.0,0.651,1620,810,810,0,593,0.389,0.0,0.0,0.0
192,431390701,89,1.656,2.0,1.656,922,505,417,88,167,2.012,0.0,1.006,0.0
193,431815001,1,0.86,1.0,0.696,1566,783,783,0,590,0.467,0.0,0.169,0.0
195,433299001,1,1.65,2.0,0.903,366,183,183,0,130,2.007,0.0,0.253,0.0
197,435199201,1,0.893,1.0,0.713,1062,531,531,0,396,0.524,0.0,0.063,0.0
198,435713701,1,0.795,1.0,0.651,1592,796,796,0,593,0.29,0.0,0.001,0.0
199,436351801,1,0.65,1.0,0.65,1600,800,800,0,594,0.0,0.0,0.0,0.0
201,437307501,1,3.544,4.0,0.852,158,79,79,0,50,5.929,0.0,0.202,0.0
202,437657601,1,2.908,4.0,0.779,650,325,325,0,242,4.894,0.0,0.129,0.0
203,440385601,1,1.659,4.0,0.853,1599,800,799,1,594,2.521,0.0,0.378,0.0
205,440756201,1,0.75,1.0,0.65,1580,790,790,0,594,0.3,0.0,0.0,0.0
206,442098401,1,1.833,3.0,0.903,1602,801,801,0,592,3.185,0.0,0.253,0.0
